file; time; heur; depth
j3019_1.sm;41;2;3
j3019_1.sm;41;2;4
j3019_1.sm;41;3;4
j3019_1.sm;41;16;0
j3019_1.sm;41;16;1
j3019_1.sm;41;16;2
j3019_1.sm;41;16;3
j3019_1.sm;41;16;4
j3019_1.sm;42;11;0
j3019_1.sm;42;11;1
j3019_1.sm;42;11;2
j3019_1.sm;42;11;3
j3019_1.sm;45;11;4
j3019_1.sm;46;3;2
j3019_1.sm;46;3;3
j3019_1.sm;46;10;4
j3019_1.sm;48;3;0
j3019_1.sm;48;3;1
j3019_1.sm;51;15;2
j3019_1.sm;52;0;0
j3019_1.sm;52;0;1
j3019_1.sm;52;0;2
j3019_1.sm;52;9;1
j3019_1.sm;52;9;2
j3019_1.sm;52;9;3
j3019_1.sm;52;9;4
j3019_1.sm;52;10;1
j3019_1.sm;52;10;2
j3019_1.sm;52;10;3
j3019_1.sm;52;12;0
j3019_1.sm;52;12;1
j3019_1.sm;52;12;2
j3019_1.sm;52;12;3
j3019_1.sm;52;12;4
j3019_1.sm;52;21;0
j3019_1.sm;52;21;1
j3019_1.sm;52;21;2
j3019_1.sm;52;21;3
j3019_1.sm;52;21;4
j3019_1.sm;53;15;3
j3019_1.sm;57;15;0
j3019_1.sm;58;9;0
j3019_1.sm;58;10;0
j3019_1.sm;59;15;1
j3019_1.sm;60;15;4
j3019_10.sm;47; Optimal; Time
j3019_10.sm;47;2;0
j3019_10.sm;47;2;1
j3019_10.sm;47;2;2
j3019_10.sm;47;2;3
j3019_10.sm;47;2;4
j3019_10.sm;48;9;3
j3019_10.sm;48;11;4
j3019_10.sm;48;12;4
j3019_10.sm;48;15;0
j3019_10.sm;48;21;4
j3019_10.sm;49;11;0
j3019_10.sm;56;10;3
j3019_10.sm;57;3;1
j3019_10.sm;57;3;2
j3019_10.sm;60;3;0
j3019_10.sm;61;9;0
j3019_10.sm;61;9;1
j3019_10.sm;61;9;2
j3019_10.sm;61;10;0
j3019_10.sm;61;10;1
j3019_10.sm;61;10;2
j3019_10.sm;61;15;1
j3019_10.sm;65;0;0
j3019_10.sm;65;0;1
j3019_10.sm;65;0;2
j3019_10.sm;65;9;4
j3019_10.sm;65;10;4
j3019_10.sm;68;11;3
j3019_10.sm;68;12;3
j3019_10.sm;68;21;3
j3019_10.sm;71;3;3
j3019_10.sm;71;11;1
j3019_10.sm;71;11;2
j3019_10.sm;71;12;0
j3019_10.sm;71;12;1
j3019_10.sm;71;12;2
j3019_10.sm;71;16;0
j3019_10.sm;71;16;1
j3019_10.sm;71;16;2
j3019_10.sm;71;16;3
j3019_10.sm;71;21;0
j3019_10.sm;71;21;1
j3019_10.sm;71;21;2
j3019_10.sm;75;3;4
j3019_10.sm;75;15;2
j3019_10.sm;75;15;3
j3019_10.sm;75;15;4
j3019_10.sm;75;16;4
j3019_2.sm;58; Optimal; Time
j3019_2.sm;58;2;0
j3019_2.sm;58;2;1
j3019_2.sm;58;2;2
j3019_2.sm;58;2;3
j3019_2.sm;58;3;0
j3019_2.sm;59;0;0
j3019_2.sm;59;0;1
j3019_2.sm;59;0;2
j3019_2.sm;59;11;1
j3019_2.sm;59;11;2
j3019_2.sm;59;11;3
j3019_2.sm;59;11;4
j3019_2.sm;59;12;4
j3019_2.sm;59;21;0
j3019_2.sm;59;21;1
j3019_2.sm;59;21;2
j3019_2.sm;59;21;3
j3019_2.sm;59;21;4
j3019_2.sm;65;12;0
j3019_2.sm;65;12;1
j3019_2.sm;66;9;0
j3019_2.sm;66;9;2
j3019_2.sm;66;9;3
j3019_2.sm;66;9;4
j3019_2.sm;66;10;0
j3019_2.sm;66;10;2
j3019_2.sm;66;10;3
j3019_2.sm;66;10;4
j3019_2.sm;66;11;0
j3019_2.sm;66;12;2
j3019_2.sm;66;12;3
j3019_2.sm;67;9;1
j3019_2.sm;67;10;1
j3019_2.sm;69;2;4
j3019_2.sm;69;3;1
j3019_2.sm;69;3;2
j3019_2.sm;69;3;3
j3019_2.sm;69;3;4
j3019_2.sm;69;15;0
j3019_2.sm;69;16;0
j3019_2.sm;69;16;1
j3019_2.sm;69;16;2
j3019_2.sm;69;16;3
j3019_2.sm;69;16;4
j3019_2.sm;77;15;1
j3019_2.sm;77;15;2
j3019_2.sm;77;15;3
j3019_2.sm;78;15;4
j3019_3.sm;83; Optimal; Time
j3019_3.sm;83;2;0
j3019_3.sm;83;11;1
j3019_3.sm;83;11;2
j3019_3.sm;83;11;3
j3019_3.sm;83;11;4
j3019_3.sm;89;12;4
j3019_3.sm;91;0;0
j3019_3.sm;91;0;1
j3019_3.sm;91;0;2
j3019_3.sm;91;2;1
j3019_3.sm;91;2;2
j3019_3.sm;91;3;0
j3019_3.sm;91;3;1
j3019_3.sm;91;3;2
j3019_3.sm;91;9;0
j3019_3.sm;91;9;1
j3019_3.sm;91;9;2
j3019_3.sm;91;9;3
j3019_3.sm;91;9;4
j3019_3.sm;91;10;0
j3019_3.sm;91;10;1
j3019_3.sm;91;10;2
j3019_3.sm;91;10;3
j3019_3.sm;91;10;4
j3019_3.sm;91;12;1
j3019_3.sm;91;21;0
j3019_3.sm;91;21;1
j3019_3.sm;91;21;2
j3019_3.sm;91;21;3
j3019_3.sm;91;21;4
j3019_3.sm;92;11;0
j3019_3.sm;94;2;3
j3019_3.sm;94;2;4
j3019_3.sm;94;3;3
j3019_3.sm;94;3;4
j3019_3.sm;94;12;0
j3019_3.sm;94;12;3
j3019_3.sm;94;15;0
j3019_3.sm;94;15;1
j3019_3.sm;94;16;0
j3019_3.sm;94;16;1
j3019_3.sm;94;16;2
j3019_3.sm;94;16;3
j3019_3.sm;94;16;4
j3019_3.sm;97;12;2
j3019_3.sm;100;15;2
j3019_3.sm;100;15;3
j3019_3.sm;100;15;4
j3019_4.sm;39; Optimal; Time
j3019_4.sm;43;11;3
j3019_4.sm;43;11;4
j3019_4.sm;45;0;0
j3019_4.sm;45;0;1
j3019_4.sm;45;0;2
j3019_4.sm;45;10;4
j3019_4.sm;47;2;0
j3019_4.sm;47;2;1
j3019_4.sm;47;2;2
j3019_4.sm;47;2;3
j3019_4.sm;47;3;3
j3019_4.sm;47;16;0
j3019_4.sm;47;16;1
j3019_4.sm;47;16;2
j3019_4.sm;47;16;3
j3019_4.sm;48;11;1
j3019_4.sm;48;11;2
j3019_4.sm;49;9;2
j3019_4.sm;49;9;3
j3019_4.sm;49;10;1
j3019_4.sm;49;10;2
j3019_4.sm;49;10;3
j3019_4.sm;49;12;3
j3019_4.sm;49;12;4
j3019_4.sm;49;21;2
j3019_4.sm;49;21;3
j3019_4.sm;49;21;4
j3019_4.sm;51;3;1
j3019_4.sm;51;3;2
j3019_4.sm;51;9;4
j3019_4.sm;53;2;4
j3019_4.sm;53;3;0
j3019_4.sm;53;10;0
j3019_4.sm;53;16;4
j3019_4.sm;54;21;1
j3019_4.sm;55;3;4
j3019_4.sm;55;12;2
j3019_4.sm;56;12;1
j3019_4.sm;56;15;0
j3019_4.sm;56;15;1
j3019_4.sm;56;21;0
j3019_4.sm;58;11;0
j3019_4.sm;59;9;1
j3019_4.sm;63;9;0
j3019_4.sm;65;15;2
j3019_4.sm;66;12;0
j3019_4.sm;68;15;3
j3019_4.sm;74;15;4
j3019_5.sm;48; Optimal; Time
j3019_5.sm;48;9;0
j3019_5.sm;48;10;0
j3019_5.sm;49;0;0
j3019_5.sm;49;0;1
j3019_5.sm;49;0;2
j3019_5.sm;49;9;1
j3019_5.sm;49;9;2
j3019_5.sm;49;9;3
j3019_5.sm;49;9;4
j3019_5.sm;49;10;1
j3019_5.sm;49;10;2
j3019_5.sm;49;10;3
j3019_5.sm;49;10;4
j3019_5.sm;52;3;0
j3019_5.sm;52;3;1
j3019_5.sm;52;3;2
j3019_5.sm;52;3;3
j3019_5.sm;52;3;4
j3019_5.sm;53;21;0
j3019_5.sm;53;21;1
j3019_5.sm;53;21;2
j3019_5.sm;54;2;0
j3019_5.sm;54;2;1
j3019_5.sm;54;2;2
j3019_5.sm;54;2;3
j3019_5.sm;54;2;4
j3019_5.sm;54;16;0
j3019_5.sm;54;16;1
j3019_5.sm;54;16;2
j3019_5.sm;54;16;3
j3019_5.sm;54;16;4
j3019_5.sm;56;15;1
j3019_5.sm;60;11;0
j3019_5.sm;60;11;1
j3019_5.sm;60;11;2
j3019_5.sm;60;12;0
j3019_5.sm;60;12;1
j3019_5.sm;60;12;2
j3019_5.sm;61;11;3
j3019_5.sm;61;11;4
j3019_5.sm;61;12;3
j3019_5.sm;61;12;4
j3019_5.sm;61;15;0
j3019_5.sm;61;21;3
j3019_5.sm;61;21;4
j3019_5.sm;67;15;3
j3019_5.sm;69;15;2
j3019_5.sm;83;15;4
j3019_6.sm;49; Optimal; Time
j3019_6.sm;52;2;0
j3019_6.sm;55;2;1
j3019_6.sm;55;2;2
j3019_6.sm;55;2;3
j3019_6.sm;55;2;4
j3019_6.sm;55;3;3
j3019_6.sm;55;3;4
j3019_6.sm;55;9;0
j3019_6.sm;55;9;1
j3019_6.sm;55;15;0
j3019_6.sm;55;16;0
j3019_6.sm;55;16;1
j3019_6.sm;55;16;2
j3019_6.sm;55;16;3
j3019_6.sm;55;16;4
j3019_6.sm;57;3;2
j3019_6.sm;66;0;0
j3019_6.sm;66;0;1
j3019_6.sm;66;0;2
j3019_6.sm;66;3;0
j3019_6.sm;66;3;1
j3019_6.sm;66;9;2
j3019_6.sm;66;9;3
j3019_6.sm;66;9;4
j3019_6.sm;66;10;0
j3019_6.sm;66;10;1
j3019_6.sm;66;10;2
j3019_6.sm;66;10;3
j3019_6.sm;66;10;4
j3019_6.sm;66;11;1
j3019_6.sm;66;11;2
j3019_6.sm;66;11;3
j3019_6.sm;66;11;4
j3019_6.sm;66;12;0
j3019_6.sm;66;12;1
j3019_6.sm;66;12;2
j3019_6.sm;66;12;3
j3019_6.sm;66;12;4
j3019_6.sm;66;15;1
j3019_6.sm;66;15;2
j3019_6.sm;66;15;3
j3019_6.sm;66;15;4
j3019_6.sm;66;21;0
j3019_6.sm;66;21;1
j3019_6.sm;66;21;2
j3019_6.sm;66;21;3
j3019_6.sm;66;21;4
j3019_6.sm;67;11;0
j3019_7.sm;57; Optimal; Time
j3019_7.sm;58;10;0
j3019_7.sm;58;10;1
j3019_7.sm;59;9;2
j3019_7.sm;59;9;3
j3019_7.sm;59;10;2
j3019_7.sm;59;10;3
j3019_7.sm;59;10;4
j3019_7.sm;59;15;0
j3019_7.sm;59;15;1
j3019_7.sm;59;15;2
j3019_7.sm;63;9;4
j3019_7.sm;64;2;1
j3019_7.sm;65;11;1
j3019_7.sm;65;11;2
j3019_7.sm;65;11;3
j3019_7.sm;65;11;4
j3019_7.sm;65;12;0
j3019_7.sm;65;12;1
j3019_7.sm;65;12;2
j3019_7.sm;65;12;3
j3019_7.sm;65;12;4
j3019_7.sm;66;11;0
j3019_7.sm;67;2;2
j3019_7.sm;67;2;3
j3019_7.sm;67;2;4
j3019_7.sm;67;3;4
j3019_7.sm;67;16;1
j3019_7.sm;67;16;2
j3019_7.sm;67;16;3
j3019_7.sm;67;16;4
j3019_7.sm;68;21;4
j3019_7.sm;69;9;0
j3019_7.sm;69;9;1
j3019_7.sm;71;0;0
j3019_7.sm;71;0;1
j3019_7.sm;71;0;2
j3019_7.sm;71;15;3
j3019_7.sm;71;21;0
j3019_7.sm;71;21;1
j3019_7.sm;71;21;2
j3019_7.sm;71;21;3
j3019_7.sm;73;15;4
j3019_7.sm;75;2;0
j3019_7.sm;75;16;0
j3019_7.sm;87;3;1
j3019_7.sm;87;3;2
j3019_7.sm;87;3;3
j3019_7.sm;95;3;0
j3019_8.sm;55; Optimal; Time
j3019_8.sm;55;3;0
j3019_8.sm;55;3;1
j3019_8.sm;55;3;2
j3019_8.sm;55;3;3
j3019_8.sm;55;3;4
j3019_8.sm;57;11;0
j3019_8.sm;57;11;1
j3019_8.sm;57;11;2
j3019_8.sm;57;11;3
j3019_8.sm;58;2;0
j3019_8.sm;58;9;2
j3019_8.sm;58;9;3
j3019_8.sm;58;9;4
j3019_8.sm;58;10;2
j3019_8.sm;58;10;3
j3019_8.sm;58;10;4
j3019_8.sm;62;2;1
j3019_8.sm;62;2;2
j3019_8.sm;62;2;3
j3019_8.sm;62;2;4
j3019_8.sm;62;15;0
j3019_8.sm;62;15;1
j3019_8.sm;62;15;2
j3019_8.sm;62;15;3
j3019_8.sm;62;16;0
j3019_8.sm;62;16;1
j3019_8.sm;62;16;2
j3019_8.sm;62;16;3
j3019_8.sm;62;16;4
j3019_8.sm;64;12;0
j3019_8.sm;64;12;1
j3019_8.sm;64;12;2
j3019_8.sm;64;21;0
j3019_8.sm;64;21;1
j3019_8.sm;64;21;2
j3019_8.sm;66;9;0
j3019_8.sm;66;9;1
j3019_8.sm;66;10;0
j3019_8.sm;66;10;1
j3019_8.sm;73;0;0
j3019_8.sm;73;0;1
j3019_8.sm;73;0;2
j3019_8.sm;73;11;4
j3019_8.sm;73;12;3
j3019_8.sm;73;12;4
j3019_8.sm;73;21;3
j3019_8.sm;73;21;4
j3019_8.sm;84;15;4
j3019_9.sm;38; Optimal; Time
j3019_9.sm;44;0;0
j3019_9.sm;44;0;1
j3019_9.sm;44;0;2
j3019_9.sm;44;9;3
j3019_9.sm;44;9;4
j3019_9.sm;44;10;3
j3019_9.sm;44;10;4
j3019_9.sm;44;11;0
j3019_9.sm;44;11;1
j3019_9.sm;44;11;2
j3019_9.sm;44;11;3
j3019_9.sm;44;11;4
j3019_9.sm;44;12;3
j3019_9.sm;44;12;4
j3019_9.sm;44;21;0
j3019_9.sm;44;21;3
j3019_9.sm;44;21;4
j3019_9.sm;45;2;0
j3019_9.sm;45;2;1
j3019_9.sm;45;2;2
j3019_9.sm;45;2;3
j3019_9.sm;45;2;4
j3019_9.sm;45;3;0
j3019_9.sm;45;3;1
j3019_9.sm;45;3;2
j3019_9.sm;45;3;3
j3019_9.sm;45;3;4
j3019_9.sm;45;9;0
j3019_9.sm;45;10;0
j3019_9.sm;45;12;0
j3019_9.sm;45;12;1
j3019_9.sm;45;15;0
j3019_9.sm;45;15;1
j3019_9.sm;45;16;0
j3019_9.sm;45;16;1
j3019_9.sm;45;16;2
j3019_9.sm;45;16;3
j3019_9.sm;45;16;4
j3019_9.sm;46;9;1
j3019_9.sm;46;9;2
j3019_9.sm;46;10;1
j3019_9.sm;46;10;2
j3019_9.sm;46;15;2
j3019_9.sm;47;12;2
j3019_9.sm;47;21;1
j3019_9.sm;47;21;2
j3019_9.sm;63;15;3
j3019_9.sm;63;15;4
j302_1.sm;38; Optimal; Time
j302_1.sm;40;12;1
j302_1.sm;40;12;2
j302_1.sm;40;21;2
j302_1.sm;40;21;3
j302_1.sm;40;21;4
j302_1.sm;44;0;0
j302_1.sm;44;0;1
j302_1.sm;44;0;2
j302_1.sm;44;9;2
j302_1.sm;44;9;3
j302_1.sm;44;9;4
j302_1.sm;45;10;3
j302_1.sm;45;10;4
j302_1.sm;45;12;3
j302_1.sm;45;12;4
j302_1.sm;46;3;1
j302_1.sm;46;21;0
j302_1.sm;46;21;1
j302_1.sm;47;3;0
j302_1.sm;47;3;2
j302_1.sm;47;3;3
j302_1.sm;47;3;4
j302_1.sm;47;9;0
j302_1.sm;47;9;1
j302_1.sm;47;11;2
j302_1.sm;47;11;3
j302_1.sm;48;15;0
j302_1.sm;48;15;1
j302_1.sm;48;16;0
j302_1.sm;48;16;1
j302_1.sm;48;16;2
j302_1.sm;48;16;3
j302_1.sm;48;16;4
j302_1.sm;49;10;0
j302_1.sm;49;10;1
j302_1.sm;49;10;2
j302_1.sm;49;11;0
j302_1.sm;49;11;1
j302_1.sm;49;12;0
j302_1.sm;51;2;2
j302_1.sm;51;2;3
j302_1.sm;51;2;4
j302_1.sm;55;2;0
j302_1.sm;55;2;1
j302_1.sm;60;11;4
j302_1.sm;67;15;2
j302_1.sm;77;15;3
j302_1.sm;86;15;4
j302_10.sm;43; Optimal; Time
j302_10.sm;47;12;4
j302_10.sm;51;0;0
j302_10.sm;51;0;1
j302_10.sm;51;0;2
j302_10.sm;51;11;0
j302_10.sm;51;11;1
j302_10.sm;51;11;2
j302_10.sm;51;11;3
j302_10.sm;51;11;4
j302_10.sm;52;12;1
j302_10.sm;52;12;2
j302_10.sm;52;12;3
j302_10.sm;53;21;1
j302_10.sm;53;21;2
j302_10.sm;53;21;3
j302_10.sm;53;21;4
j302_10.sm;57;3;1
j302_10.sm;57;3;3
j302_10.sm;57;21;0
j302_10.sm;58;3;4
j302_10.sm;58;9;0
j302_10.sm;58;9;1
j302_10.sm;59;9;2
j302_10.sm;59;9;3
j302_10.sm;59;9;4
j302_10.sm;59;10;3
j302_10.sm;59;10;4
j302_10.sm;61;12;0
j302_10.sm;63;2;0
j302_10.sm;63;2;1
j302_10.sm;63;2;2
j302_10.sm;63;2;3
j302_10.sm;63;2;4
j302_10.sm;64;3;2
j302_10.sm;64;10;0
j302_10.sm;64;10;1
j302_10.sm;64;10;2
j302_10.sm;66;3;0
j302_10.sm;74;15;1
j302_10.sm;76;15;3
j302_10.sm;76;16;0
j302_10.sm;76;16;1
j302_10.sm;76;16;2
j302_10.sm;76;16;3
j302_10.sm;76;16;4
j302_10.sm;79;15;0
j302_10.sm;83;15;2
j302_10.sm;83;15;4
j302_2.sm;51; Optimal; Time
j302_2.sm;56;11;2
j302_2.sm;56;11;3
j302_2.sm;56;11;4
j302_2.sm;56;12;2
j302_2.sm;56;12;3
j302_2.sm;56;12;4
j302_2.sm;56;21;3
j302_2.sm;56;21;4
j302_2.sm;62;0;0
j302_2.sm;62;0;1
j302_2.sm;62;0;2
j302_2.sm;62;9;3
j302_2.sm;62;9;4
j302_2.sm;62;10;3
j302_2.sm;62;10;4
j302_2.sm;63;3;0
j302_2.sm;63;3;1
j302_2.sm;63;9;0
j302_2.sm;63;9;1
j302_2.sm;63;9;2
j302_2.sm;63;10;0
j302_2.sm;63;10;1
j302_2.sm;63;10;2
j302_2.sm;63;12;0
j302_2.sm;63;21;0
j302_2.sm;63;21;1
j302_2.sm;66;2;0
j302_2.sm;66;2;1
j302_2.sm;66;2;2
j302_2.sm;66;2;3
j302_2.sm;66;2;4
j302_2.sm;66;3;2
j302_2.sm;66;3;3
j302_2.sm;66;3;4
j302_2.sm;66;11;1
j302_2.sm;66;12;1
j302_2.sm;66;16;2
j302_2.sm;66;16;3
j302_2.sm;66;16;4
j302_2.sm;66;21;2
j302_2.sm;67;15;1
j302_2.sm;67;15;2
j302_2.sm;67;15;3
j302_2.sm;67;15;4
j302_2.sm;68;11;0
j302_2.sm;68;16;0
j302_2.sm;68;16;1
j302_2.sm;78;15;0
j302_3.sm;43; Optimal; Time
j302_3.sm;53;2;0
j302_3.sm;53;2;1
j302_3.sm;53;2;2
j302_3.sm;53;2;3
j302_3.sm;53;2;4
j302_3.sm;53;3;0
j302_3.sm;53;3;1
j302_3.sm;53;3;2
j302_3.sm;53;3;3
j302_3.sm;53;3;4
j302_3.sm;53;15;0
j302_3.sm;53;16;0
j302_3.sm;53;16;1
j302_3.sm;53;16;2
j302_3.sm;53;16;3
j302_3.sm;53;16;4
j302_3.sm;59;11;0
j302_3.sm;59;11;1
j302_3.sm;59;11;2
j302_3.sm;59;11;3
j302_3.sm;63;0;0
j302_3.sm;63;0;1
j302_3.sm;63;0;2
j302_3.sm;63;12;3
j302_3.sm;65;10;3
j302_3.sm;65;10;4
j302_3.sm;65;12;4
j302_3.sm;65;21;3
j302_3.sm;65;21;4
j302_3.sm;66;11;4
j302_3.sm;68;15;1
j302_3.sm;71;15;2
j302_3.sm;75;9;0
j302_3.sm;75;9;1
j302_3.sm;75;9;2
j302_3.sm;75;9;3
j302_3.sm;75;9;4
j302_3.sm;75;10;0
j302_3.sm;75;10;1
j302_3.sm;75;10;2
j302_3.sm;75;12;0
j302_3.sm;75;12;1
j302_3.sm;75;12;2
j302_3.sm;75;21;0
j302_3.sm;75;21;1
j302_3.sm;75;21;2
j302_3.sm;79;15;3
j302_3.sm;82;15;4
j302_4.sm;43; Optimal; Time
j302_4.sm;43;2;1
j302_4.sm;43;2;3
j302_4.sm;43;2;4
j302_4.sm;43;3;3
j302_4.sm;43;10;4
j302_4.sm;47;2;2
j302_4.sm;51;2;0
j302_4.sm;51;3;0
j302_4.sm;51;3;1
j302_4.sm;51;3;2
j302_4.sm;51;9;4
j302_4.sm;55;11;3
j302_4.sm;55;12;3
j302_4.sm;55;12;4
j302_4.sm;55;21;0
j302_4.sm;55;21;1
j302_4.sm;55;21;2
j302_4.sm;55;21;3
j302_4.sm;57;3;4
j302_4.sm;59;15;0
j302_4.sm;59;16;0
j302_4.sm;59;16;1
j302_4.sm;59;16;2
j302_4.sm;59;16;3
j302_4.sm;59;16;4
j302_4.sm;62;9;0
j302_4.sm;62;9;1
j302_4.sm;62;10;0
j302_4.sm;62;10;1
j302_4.sm;63;11;1
j302_4.sm;63;12;1
j302_4.sm;64;11;0
j302_4.sm;64;11;2
j302_4.sm;64;12;0
j302_4.sm;64;12;2
j302_4.sm;66;9;2
j302_4.sm;66;9;3
j302_4.sm;66;10;2
j302_4.sm;66;10;3
j302_4.sm;67;0;0
j302_4.sm;67;0;1
j302_4.sm;67;0;2
j302_4.sm;68;15;1
j302_4.sm;76;15;4
j302_4.sm;79;11;4
j302_4.sm;79;15;2
j302_4.sm;79;21;4
j302_4.sm;86;15;3
j302_5.sm;51; Optimal; Time
j302_5.sm;51;11;3
j302_5.sm;51;11;4
j302_5.sm;55;2;0
j302_5.sm;55;2;1
j302_5.sm;55;2;2
j302_5.sm;55;2;3
j302_5.sm;55;2;4
j302_5.sm;55;12;4
j302_5.sm;55;15;1
j302_5.sm;55;16;0
j302_5.sm;55;16;1
j302_5.sm;55;16;2
j302_5.sm;55;16;3
j302_5.sm;55;16;4
j302_5.sm;55;21;0
j302_5.sm;55;21;1
j302_5.sm;55;21;2
j302_5.sm;55;21;3
j302_5.sm;61;0;0
j302_5.sm;61;0;1
j302_5.sm;61;0;2
j302_5.sm;61;9;3
j302_5.sm;61;9;4
j302_5.sm;61;10;3
j302_5.sm;61;10;4
j302_5.sm;61;15;0
j302_5.sm;61;15;2
j302_5.sm;61;21;4
j302_5.sm;62;9;2
j302_5.sm;62;10;2
j302_5.sm;62;11;1
j302_5.sm;62;11;2
j302_5.sm;63;3;3
j302_5.sm;63;3;4
j302_5.sm;63;12;0
j302_5.sm;65;12;1
j302_5.sm;65;12;2
j302_5.sm;65;12;3
j302_5.sm;86;3;2
j302_5.sm;90;15;3
j302_5.sm;92;9;0
j302_5.sm;92;9;1
j302_5.sm;92;10;0
j302_5.sm;92;10;1
j302_5.sm;92;11;0
j302_5.sm;96;3;0
j302_5.sm;96;3;1
j302_5.sm;96;15;4
j302_6.sm;47; Optimal; Time
j302_6.sm;48;11;1
j302_6.sm;48;11;2
j302_6.sm;48;15;0
j302_6.sm;50;0;0
j302_6.sm;50;0;1
j302_6.sm;50;0;2
j302_6.sm;50;9;4
j302_6.sm;50;10;4
j302_6.sm;50;11;3
j302_6.sm;50;11;4
j302_6.sm;51;2;1
j302_6.sm;51;2;2
j302_6.sm;53;2;3
j302_6.sm;53;2;4
j302_6.sm;53;16;0
j302_6.sm;53;16;1
j302_6.sm;53;16;2
j302_6.sm;53;16;3
j302_6.sm;53;16;4
j302_6.sm;55;3;1
j302_6.sm;55;3;2
j302_6.sm;56;12;1
j302_6.sm;56;12;2
j302_6.sm;56;12;3
j302_6.sm;56;12;4
j302_6.sm;56;21;1
j302_6.sm;56;21;2
j302_6.sm;56;21;3
j302_6.sm;56;21;4
j302_6.sm;57;3;4
j302_6.sm;59;3;3
j302_6.sm;59;9;0
j302_6.sm;59;9;1
j302_6.sm;59;9;2
j302_6.sm;59;9;3
j302_6.sm;59;10;0
j302_6.sm;59;10;1
j302_6.sm;59;10;2
j302_6.sm;59;10;3
j302_6.sm;59;11;0
j302_6.sm;61;2;0
j302_6.sm;61;15;1
j302_6.sm;61;15;2
j302_6.sm;61;15;3
j302_6.sm;62;3;0
j302_6.sm;63;12;0
j302_6.sm;63;21;0
j302_6.sm;66;15;4
j302_7.sm;47; Optimal; Time
j302_7.sm;53;11;0
j302_7.sm;53;11;1
j302_7.sm;53;11;2
j302_7.sm;53;11;3
j302_7.sm;53;11;4
j302_7.sm;53;12;2
j302_7.sm;53;12;3
j302_7.sm;53;12;4
j302_7.sm;56;0;0
j302_7.sm;56;0;1
j302_7.sm;56;0;2
j302_7.sm;56;9;3
j302_7.sm;56;9;4
j302_7.sm;56;10;3
j302_7.sm;56;10;4
j302_7.sm;56;21;0
j302_7.sm;56;21;1
j302_7.sm;56;21;2
j302_7.sm;56;21;3
j302_7.sm;56;21;4
j302_7.sm;57;9;0
j302_7.sm;57;9;1
j302_7.sm;57;9;2
j302_7.sm;57;10;0
j302_7.sm;57;10;1
j302_7.sm;57;10;2
j302_7.sm;61;2;0
j302_7.sm;61;2;1
j302_7.sm;61;2;2
j302_7.sm;61;2;3
j302_7.sm;61;2;4
j302_7.sm;61;3;3
j302_7.sm;61;3;4
j302_7.sm;61;15;0
j302_7.sm;61;15;1
j302_7.sm;61;16;0
j302_7.sm;61;16;1
j302_7.sm;61;16;2
j302_7.sm;61;16;3
j302_7.sm;61;16;4
j302_7.sm;62;3;0
j302_7.sm;62;3;1
j302_7.sm;62;3;2
j302_7.sm;62;15;2
j302_7.sm;62;15;3
j302_7.sm;63;12;0
j302_7.sm;63;12;1
j302_7.sm;72;15;4
j302_8.sm;54; Optimal; Time
j302_8.sm;54;9;1
j302_8.sm;54;10;1
j302_8.sm;60;9;0
j302_8.sm;60;10;0
j302_8.sm;61;21;3
j302_8.sm;62;2;0
j302_8.sm;62;2;1
j302_8.sm;62;2;2
j302_8.sm;62;2;3
j302_8.sm;62;2;4
j302_8.sm;62;3;0
j302_8.sm;62;3;1
j302_8.sm;62;3;2
j302_8.sm;62;3;3
j302_8.sm;62;3;4
j302_8.sm;62;9;4
j302_8.sm;62;10;4
j302_8.sm;62;12;3
j302_8.sm;62;16;0
j302_8.sm;62;16;1
j302_8.sm;62;16;2
j302_8.sm;62;16;3
j302_8.sm;62;16;4
j302_8.sm;63;9;2
j302_8.sm;63;9;3
j302_8.sm;63;10;2
j302_8.sm;63;10;3
j302_8.sm;63;21;1
j302_8.sm;63;21;2
j302_8.sm;64;21;0
j302_8.sm;67;12;0
j302_8.sm;67;12;1
j302_8.sm;67;12;2
j302_8.sm;68;11;1
j302_8.sm;70;0;0
j302_8.sm;70;0;1
j302_8.sm;70;0;2
j302_8.sm;70;11;0
j302_8.sm;70;11;3
j302_8.sm;70;11;4
j302_8.sm;70;21;4
j302_8.sm;73;11;2
j302_8.sm;73;12;4
j302_8.sm;76;15;0
j302_8.sm;79;15;1
j302_8.sm;91;15;2
j302_8.sm;97;15;3
j302_8.sm;97;15;4
j302_9.sm;54; Optimal; Time
j302_9.sm;54;11;2
j302_9.sm;54;11;3
j302_9.sm;54;11;4
j302_9.sm;58;12;0
j302_9.sm;58;12;1
j302_9.sm;59;0;0
j302_9.sm;59;0;1
j302_9.sm;59;0;2
j302_9.sm;60;3;4
j302_9.sm;60;12;2
j302_9.sm;60;12;3
j302_9.sm;60;21;0
j302_9.sm;60;21;1
j302_9.sm;60;21;2
j302_9.sm;60;21;3
j302_9.sm;60;21;4
j302_9.sm;62;15;0
j302_9.sm;63;11;0
j302_9.sm;63;11;1
j302_9.sm;64;3;0
j302_9.sm;64;3;1
j302_9.sm;64;3;2
j302_9.sm;64;3;3
j302_9.sm;64;12;4
j302_9.sm;66;2;0
j302_9.sm;66;2;1
j302_9.sm;66;2;2
j302_9.sm;66;2;3
j302_9.sm;66;2;4
j302_9.sm;66;15;1
j302_9.sm;67;16;0
